location,price_per_month,bed num,bath num,sqft,url of rental info,latitude,longitude
"125 Lexington Ave APT 3B,Brooklyn,NY,11238",3300.0,2,2.0,700.0,https://www.zillow.com/homedetails/125-Lexington-Ave-APT-3B-Brooklyn-NY-11238/2108808057_zpid/,40.6870923,-73.957224
"234 E 87th St APT 3C,New York,NY,10128",3350.0,2,1.0,700.0,https://www.zillow.com/homedetails/234-E-87th-St-APT-3C-New-York-NY-10128/2111593757_zpid/,40.7787891,-73.9522529
"5931 Catalpa Ave # 2,Flushing,NY,11385",3350.0,3,2.0,1100.0,https://www.zillow.com/homedetails/5931-Catalpa-Ave-2-Flushing-NY-11385/2097493764_zpid/,40.702957,-73.899889
"511A Greene Ave # 1,Brooklyn,NY,11216",3400.0,4,1.0,750.0,https://www.zillow.com/homedetails/511A-Greene-Ave-1-Brooklyn-NY-11216/2085016799_zpid/,40.6886629,-73.9504592
"234 Skillman Ave APT 4E,Brooklyn,NY,11211",3400.0,2,1.0,750.0,https://www.zillow.com/homedetails/234-Skillman-Ave-APT-4E-Brooklyn-NY-11211/94718275_zpid/,40.7160088,-73.9417023
"361 E 50th St APT 6G,New York,NY,10022",3415.0,1,1.0,1400.0,https://www.zillow.com/homedetails/361-E-50th-St-APT-6G-New-York-NY-10022/2102068976_zpid/,40.7543148,-73.96618149999999
"183 Chauncey St # 3,Brooklyn,NY,11233",3447.0,4,2.0,1400.0,https://www.zillow.com/homedetails/183-Chauncey-St-3-Brooklyn-NY-11233/2085674549_zpid/,40.6808421,-73.92773609999999
"328 Eldert St APT 1,Brooklyn,NY,11237",3450.0,3,1.5,1400.0,https://www.zillow.com/homedetails/328-Eldert-St-APT-1-Brooklyn-NY-11237/2085012950_zpid/,40.6932199,-73.90631599999999
"3169 38th St # 2,Astoria,NY,11103",3450.0,3,1.5,1400.0,https://www.zillow.com/homedetails/3169-38th-St-2-Astoria-NY-11103/2099826204_zpid/,40.75985,-73.919018
"132 Nostrand Ave # 1,Brooklyn,NY,11205",3475.0,4,3.0,3200.0,https://www.zillow.com/homedetails/132-Nostrand-Ave-1-Brooklyn-NY-11205/2121179510_zpid/,40.6956584,-73.9528586
"27 W 16th St APT 4K,New York,NY,10011",3495.0,1,1.0,1400.0,https://www.zillow.com/homedetails/27-W-16th-St-APT-4K-New-York-NY-10011/2132308436_zpid/,40.7383077,-73.994435
"842 Ocean Pkwy # 4A,Brooklyn,NY,11230",3500.0,3,2.0,1400.0,https://www.zillow.com/homedetails/842-Ocean-Pkwy-4A-Brooklyn-NY-11230/121710848_zpid/,40.6278115,-73.9718228
"3416 30th Ave # 3R,Astoria,NY,11103",3500.0,3,1.0,1000.0,https://www.zillow.com/homedetails/3416-30th-Ave-3R-Astoria-NY-11103/2085017935_zpid/,40.76533,-73.918617
"109 S 3rd St APT 2,Brooklyn,NY,11249",3500.0,3,1.0,1000.0,https://www.zillow.com/homedetails/109-S-3rd-St-APT-2-Brooklyn-NY-11249/2104383472_zpid/,40.7129951,-73.9631445
"11459 Lefferts Blvd,Jamaica,NY,11420",3500.0,5,2.0,1480.0,https://www.zillow.com/homedetails/11459-Lefferts-Blvd-Jamaica-NY-11420/32172986_zpid/,40.67721299999999,-73.81939899999999
"423 E 78th St APT 1E,New York,NY,10075",3575.0,3,1.0,1000.0,https://www.zillow.com/homedetails/423-E-78th-St-APT-1E-New-York-NY-10075/2121562053_zpid/,40.7712493,-73.95180239999999
"499 Washington Ave APT 4R,Brooklyn,NY,11238",3600.0,3,1.0,1000.0,https://www.zillow.com/homedetails/499-Washington-Ave-APT-4R-Brooklyn-NY-11238/2085017937_zpid/,40.6833307,-73.964522
"121 Oceana Dr W # 3,Brooklyn,NY,11235",3650.0,2,1.0,1400.0,https://www.zillow.com/homedetails/121-Oceana-Dr-W-3-Brooklyn-NY-11235/2087212100_zpid/,40.5766271,-73.9587933
"585 W End Ave # 13C,New York,NY,10024",3650.0,1,1.0,2000.0,https://www.zillow.com/homedetails/585-W-End-Ave-13C-New-York-NY-10024/2107786876_zpid/,40.7905775,-73.9770571
"215 Lewis Ave # 1,Brooklyn,NY,11221",3750.0,4,2.0,2000.0,https://www.zillow.com/homedetails/215-Lewis-Ave-1-Brooklyn-NY-11221/2098125237_zpid/,40.68904180000001,-73.9360166
"105 W 74th St APT 4A,New York,NY,10023",3775.0,2,2.0,500.0,https://www.zillow.com/homedetails/105-W-74th-St-APT-4A-New-York-NY-10023/2120058059_zpid/,40.7791319,-73.9782853
"65 4th Ave APT 3E,New York,NY,10003",3795.0,1,1.0,500.0,https://www.zillow.com/homedetails/65-4th-Ave-APT-3E-New-York-NY-10003/2091323235_zpid/,40.730948,-73.990287
"240 W 15th St APT 11,New York,NY,10011",3795.0,2,1.0,500.0,https://www.zillow.com/homedetails/240-W-15th-St-APT-11-New-York-NY-10011/2125727641_zpid/,40.7398213,-74.00108469999999
"71 Lafayette Ave APT 2F,Brooklyn,NY,11217",3800.0,2,1.0,500.0,https://www.zillow.com/homedetails/71-Lafayette-Ave-APT-2F-Brooklyn-NY-11217/2100822262_zpid/,40.6873847,-73.97548429999999
"137 Thompson St APT 11,New York,NY,10012",3850.0,2,1.0,500.0,https://www.zillow.com/homedetails/137-Thompson-St-APT-11-New-York-NY-10012/2127582665_zpid/,40.7266942,-74.0013963
"237 Elizabeth St APT 4,New York,NY,10012",3875.0,1,1.0,500.0,https://www.zillow.com/homedetails/237-Elizabeth-St-APT-4-New-York-NY-10012/2085016800_zpid/,40.7231983,-73.9940786
"478 Central Park W APT 6B,New York,NY,10025",3995.0,2,1.0,992.0,https://www.zillow.com/homedetails/478-Central-Park-W-APT-6B-New-York-NY-10025/121191010_zpid/,40.7996,-73.95927999999999
"1053 Lexington Ave # 4B,New York,NY,10021",4100.0,2,1.0,708.0,https://www.zillow.com/homedetails/1053-Lexington-Ave-4B-New-York-NY-10021/2085017929_zpid/,40.7721691,-73.9607108
"107 W 126th St APT 3,New York,NY,10027",4100.0,5,1.0,708.0,https://www.zillow.com/homedetails/107-W-126th-St-APT-3-New-York-NY-10027/2107540515_zpid/,40.8088043,-73.9455112
"7 Rivington St APT 7,New York,NY,10002",4100.0,2,1.0,708.0,https://www.zillow.com/homedetails/7-Rivington-St-APT-7-New-York-NY-10002/2098350038_zpid/,40.7212291,-73.9928511
"255 W 14th St APT 4J,New York,NY,10011",4170.0,1,1.0,708.0,https://www.zillow.com/homedetails/255-W-14th-St-APT-4J-New-York-NY-10011/2114574296_zpid/,40.7397696,-74.0018061
"713 E 9th St APT 3D,New York,NY,10009",4200.0,3,2.0,708.0,https://www.zillow.com/homedetails/713-E-9th-St-APT-3D-New-York-NY-10009/2111804097_zpid/,40.7249916,-73.9771981
"149 Powers St APT 1,Brooklyn,NY,11211",4200.0,4,1.5,708.0,https://www.zillow.com/homedetails/149-Powers-St-APT-1-Brooklyn-NY-11211/2085014912_zpid/,40.7124802,-73.94481460000002
"65 Cooper Sq APT 3G,New York,NY,10003",4200.0,1,1.5,708.0,https://www.zillow.com/homedetails/65-Cooper-Sq-APT-3G-New-York-NY-10003/2132164701_zpid/,40.7290692,-73.9898668
"201 E 12th St APT 507,New York,NY,10003",4250.0,1,1.0,1000.0,https://www.zillow.com/homedetails/201-E-12th-St-APT-507-New-York-NY-10003/2097499644_zpid/,40.73188589999999,-73.9875069
"133 E 36th St APT 5,New York,NY,10016",4595.0,2,2.0,930.0,https://www.zillow.com/homedetails/133-E-36th-St-APT-5-New-York-NY-10016/2099612710_zpid/,40.7479323,-73.9789084
"36 Peck Slip APT 2A,New York,NY,10038",4800.0,1,1.0,930.0,https://www.zillow.com/homedetails/36-Peck-Slip-APT-2A-New-York-NY-10038/2101978846_zpid/,40.7075433,-74.0016978
"460 W 42nd St APT 56A,New York,NY,10036",4800.0,1,1.0,608.0,https://www.zillow.com/homedetails/460-W-42nd-St-APT-56A-New-York-NY-10036/2110508381_zpid/,40.7590905,-73.99485109999999
"108 Ellery Brooklyn,Brooklyn,NY,11202",4999.0,4,3.5,1200.0,https://www.zillow.com/homedetails/108-Ellery-Brooklyn-Brooklyn-NY-11202/2089177511_zpid/,40.698174,-73.948882
"164 Prospect Park W APT 2L,Brooklyn,NY,11215",5350.0,3,1.0,1200.0,https://www.zillow.com/homedetails/164-Prospect-Park-W-APT-2L-Brooklyn-NY-11215/55676475_zpid/,40.6633805,-73.978256
"413 E 12th St APT 1,New York,NY,10009",5995.0,4,2.0,1100.0,https://www.zillow.com/homedetails/413-E-12th-St-APT-1-New-York-NY-10009/2130015612_zpid/,40.7297969,-73.98270939999999
"342 E 22nd St APT 2A,New York,NY,10010",5995.0,4,1.5,1324.0,https://www.zillow.com/homedetails/342-E-22nd-St-APT-2A-New-York-NY-10010/2095219186_zpid/,40.7363136,-73.97945109999999
"512 E 81st St APT 1R,New York,NY,10028",6100.0,4,2.0,1324.0,https://www.zillow.com/homedetails/512-E-81st-St-APT-1R-New-York-NY-10028/2110758528_zpid/,40.7721447,-73.9488216
"4540 Center Blvd APT 410,Long Island City,NY,11109",6130.0,2,2.0,1324.0,https://www.zillow.com/homedetails/4540-Center-Blvd-APT-410-Long-Island-City-NY-11109/2085016261_zpid/,40.74820190000001,-73.95694379999999
"449 Keap St APT 2,Brooklyn,NY,11211",6200.0,4,2.0,1600.0,https://www.zillow.com/homedetails/449-Keap-St-APT-2-Brooklyn-NY-11211/2085015242_zpid/,40.7124466,-73.9527667
"202 E 25th St # 2,New York,NY,10010",6500.0,3,1.0,1600.0,https://www.zillow.com/homedetails/202-E-25th-St-2-New-York-NY-10010/2085014909_zpid/,40.7398737,-73.9818612
"112 W 56th St APT 22S,New York,NY,10019",6500.0,2,2.5,1600.0,https://www.zillow.com/homedetails/112-W-56th-St-APT-22S-New-York-NY-10019/31512723_zpid/,40.7637733,-73.9785307
"145 W 67th St APT 11C,New York,NY,10023",6695.0,3,2.0,2133.0,https://www.zillow.com/homedetails/145-W-67th-St-APT-11C-New-York-NY-10023/2121593151_zpid/,40.77542,-73.98343969999999
"135 Sackett St # 1,Brooklyn,NY,11231",7900.0,3,2.5,2133.0,https://www.zillow.com/homedetails/135-Sackett-St-1-Brooklyn-NY-11231/2085014582_zpid/,40.6849357,-74.0021111
"376 Bleecker St # A,New York,NY,10014",8400.0,4,2.0,1380.0,https://www.zillow.com/homedetails/376-Bleecker-St-A-New-York-NY-10014/2085019207_zpid/,40.7349666,-74.005056
"8 E 76th St # C,New York,NY,10021",9495.0,1,1.0,1380.0,https://www.zillow.com/homedetails/8-E-76th-St-C-New-York-NY-10021/31534066_zpid/,40.7745627,-73.964522
"845 W End Ave APT 15B,New York,NY,10025",10500.0,3,3.0,1942.0,https://www.zillow.com/homedetails/845-W-End-Ave-APT-15B-New-York-NY-10025/117458612_zpid/,40.798751,-73.9712029
"350 W 14th St # 2ABC,New York,NY,10014",10900.0,3,3.0,1800.0,https://www.zillow.com/homedetails/350-W-14th-St-2ABC-New-York-NY-10014/2085015235_zpid/,40.7404531,-74.0048716
"200 E 95th St # 26C,New York,NY,10128",14775.0,3,3.0,1959.0,https://www.zillow.com/homedetails/200-E-95th-St-26C-New-York-NY-10128/2090329458_zpid/,40.7842824,-73.9495982
"270 Broadway # C,New York,NY,10007",17500.0,3,3.5,2590.0,https://www.zillow.com/homedetails/270-Broadway-C-New-York-NY-10007/2101324544_zpid/,40.7142311,-74.00684679999999
"413 Degraw St # TWHS,Brooklyn,NY,11217",20000.0,4,5.0,4500.0,https://www.zillow.com/homedetails/413-Degraw-St-TWHS-Brooklyn-NY-11217/2085015875_zpid/,40.6820656,-73.99038329999999
